Entity,Code,Year,Solar generation - TWh,Wind generation - TWh,Hydro generation - TWh,Other renewables (including geothermal and biomass) electricity generation - TWh
Bangladesh,BGD,1978,0,0,0.506,0
Bangladesh,BGD,1979,0,0,0.587,0
Bangladesh,BGD,1980,0,0,0.583,0
Bangladesh,BGD,1981,0,0,0.625,0
Bangladesh,BGD,1982,0,0,0.523,0
Bangladesh,BGD,1983,0,0,0.662,0
Bangladesh,BGD,1984,0,0,0.897,0
Bangladesh,BGD,1985,0,0,0.739,0
Bangladesh,BGD,1986,0,0,0.45,0
Bangladesh,BGD,1987,0,0,0.517,0
Bangladesh,BGD,1988,0,0,0.675,0
Bangladesh,BGD,1989,0,0,0.92,0
Bangladesh,BGD,1990,0,0,0.884,0
Bangladesh,BGD,1991,0,0,0.838,0
Bangladesh,BGD,1992,0,0,0.796,0
Bangladesh,BGD,1993,0,0,0.608,0
Bangladesh,BGD,1994,0,0,0.847,0
Bangladesh,BGD,1995,0,0,0.372,0
Bangladesh,BGD,1996,0,0,0.739,0
Bangladesh,BGD,1997,0,0,0.719,0
Bangladesh,BGD,1998,0,0,0.865,0
Bangladesh,BGD,1999,0,0,0.833,0
Bangladesh,BGD,2000,0.00001,0,0.749,0
Bangladesh,BGD,2001,0.000014,0,0.993,0
Bangladesh,BGD,2002,0.000066,0,0.749,0
Bangladesh,BGD,2003,0.00085,0,0.749,0
Bangladesh,BGD,2004,0.001914,0,0.749,0
Bangladesh,BGD,2005,0.003402,0,0.749,0
Bangladesh,BGD,2006,0.005433,0.0016,0.749,0
Bangladesh,BGD,2007,0.009047,0.0016,0.749,0
Bangladesh,BGD,2008,0.015214,0.0029,0.95,0
Bangladesh,BGD,2009,0.025104,0.0051,0.417,0.000285
Bangladesh,BGD,2010,0.044304,0.0051,0.729,0.000591
Bangladesh,BGD,2011,0.123639,0.0051,0.872,0.000876
Bangladesh,BGD,2012,0.155977,0.0051,0.777,0.001169
Bangladesh,BGD,2013,0.194296,0.005081,0.7283787,0.001454
Bangladesh,BGD,2014,0.231503,0.005081,0.56645346,0.001751
Bangladesh,BGD,2015,0.26592,0.005081,0.89814645,0.003558
Bangladesh,BGD,2016,0.219934,0.005081,0.8846326,0.003728
Bangladesh,BGD,2017,0.291528,0.005081,1.0295281,0.003728
Bangladesh,BGD,2018,0.314983,0.005081,0.8654111,0.003728
Bangladesh,BGD,2019,0.37403,0.005081,0.8230912,0.003728
Bangladesh,BGD,2020,0.458908,0.005094921,0.7006707,0.00386
Bangladesh,BGD,2021,0.612685,0.005081,0.6818673,0.003849454
Bangladesh,BGD,2022,0.865992,0.005081,0.77502656,0.00386
Bangladesh,BGD,2023,1.2683123,0.01658254,0.6835707,0.00386
Belarus,BLR,1985,,,0.02,
Belarus,BLR,1986,,,0.02,
Belarus,BLR,1987,,,0.02,
Belarus,BLR,1988,,,0.02,
Belarus,BLR,1989,,,0.02,
Belarus,BLR,1990,0,0,0.02,0
Belarus,BLR,1991,0,0,0.018,0
Belarus,BLR,1992,0,0,0.017,0
Belarus,BLR,1993,0,0,0.019,0
Belarus,BLR,1994,0,0,0.019,0
Belarus,BLR,1995,0,0,0.02,0
Belarus,BLR,1996,0,0,0.016,0
Belarus,BLR,1997,0,0,0.021,0
Belarus,BLR,1998,0,0,0.028,0
Belarus,BLR,1999,0,0,0.019,0
Belarus,BLR,2000,0,0,0.027,0
Belarus,BLR,2001,0,0,0.03,0
Belarus,BLR,2002,0,0,0.029,0
Belarus,BLR,2003,0,0,0.028,0
Belarus,BLR,2004,0,0.001010101,0.033,0
Belarus,BLR,2005,0,0.001,0.036,0
Belarus,BLR,2006,0,0.001,0.035,0.002
Belarus,BLR,2007,0,0.001,0.035,0.014
Belarus,BLR,2008,0,0.001,0.039,0.033
Belarus,BLR,2009,0,0.001,0.045,0.06
Belarus,BLR,2010,0,0.001,0.045,0.084
Belarus,BLR,2011,0,0.004,0.042,0.095
Belarus,BLR,2012,0,0.006,0.072,0.095
Belarus,BLR,2013,0.0004,0.008,0.138,0.082
Belarus,BLR,2014,0.002,0.009,0.121,0.079
Belarus,BLR,2015,0.009,0.039,0.111,0.094
Belarus,BLR,2016,0.026,0.073,0.142,0.094
Belarus,BLR,2017,0.089,0.097,0.406,0.106
Belarus,BLR,2018,0.118,0.099,0.324,0.109
Belarus,BLR,2019,0.179,0.166,0.351,0.11
Belarus,BLR,2020,0.17,0.185,0.4,0.268
Belarus,BLR,2021,0.1738,0.168,0.371,0.5439
Belarus,BLR,2022,0.2087,0.1747112,0.37,0.5208
Belarus,BLR,2023,0.1533,0.17174067,0.3,0.5075
Belgium,BEL,1965,,,0.272,
Belgium,BEL,1966,,,0.299,
Belgium,BEL,1967,,,0.238,
Belgium,BEL,1968,,,0.244,
Belgium,BEL,1969,,,0.23,
Belgium,BEL,1970,,,0.246,
Belgium,BEL,1971,,,0.134,
Belgium,BEL,1972,,,0.18,0
Belgium,BEL,1973,,,0.171,0.116
Belgium,BEL,1974,,,0.24,0.108
Belgium,BEL,1975,,,0.183,0.083
Belgium,BEL,1976,,,0.109,0.057
Belgium,BEL,1977,,,0.224,0.247
Belgium,BEL,1978,,,0.223,0.26
Belgium,BEL,1979,,,0.234,0.315
Belgium,BEL,1980,,,0.278,0.3
Belgium,BEL,1981,,,0.381,0.291
Belgium,BEL,1982,,,0.333,0.046
Belgium,BEL,1983,,,0.336,0.022
Belgium,BEL,1984,,,0.351,0.024
Belgium,BEL,1985,,,0.287,0.053
Belgium,BEL,1986,,0,0.343,0.119
Belgium,BEL,1987,,0.006,0.429,0.142
Belgium,BEL,1988,,0.008,0.359,0.18
Belgium,BEL,1989,,0.007,0.305,0.191
Belgium,BEL,1990,0,0.007,0.266,0.282
Belgium,BEL,1991,0,0.008,0.229,0.299
Belgium,BEL,1992,0,0.009,0.341,0.267
Belgium,BEL,1993,0,0.008,0.254,0.245
Belgium,BEL,1994,0,0.009,0.346,0.245
Belgium,BEL,1995,0,0.009,0.338,0.321
Belgium,BEL,1996,0,0.008,0.239,0.314
Belgium,BEL,1997,0,0.008,0.305,0.275
Belgium,BEL,1998,0,0.011,0.389,0.359
Belgium,BEL,1999,0,0.013,0.341,0.496
Belgium,BEL,2000,0,0.016,0.46,0.568
Belgium,BEL,2001,0,0.037,0.441,0.597
Belgium,BEL,2002,0,0.057,0.36,0.721
Belgium,BEL,2003,0,0.088,0.247,0.857
Belgium,BEL,2004,0.001,0.142,0.317,1.037
Belgium,BEL,2005,0.001,0.227,0.288,1.59
Belgium,BEL,2006,0.002,0.366,0.359,2.225
Belgium,BEL,2007,0.006,0.491,0.389,2.6
Belgium,BEL,2008,0.042,0.637,0.41,3.329
Belgium,BEL,2009,0.166,0.996,0.328,3.949
Belgium,BEL,2010,0.56,1.292,0.312,4.4667
Belgium,BEL,2011,1.169,2.312,0.196,4.6572
Belgium,BEL,2012,2.148,2.7593,0.357,5.2573
Belgium,BEL,2013,2.644,3.665,0.38,5.0424
Belgium,BEL,2014,2.8863,4.6153,0.2922,4.4253
Belgium,BEL,2015,3.0565,5.574,0.3184,5.5117
Belgium,BEL,2016,3.0954,5.4195,0.37,5.3754
Belgium,BEL,2017,3.3079,6.5207,0.2701,5.7116
Belgium,BEL,2018,3.9034,7.5741,0.2923,5.4189
Belgium,BEL,2019,4.2525,9.7554,0.302,5.1736
Belgium,BEL,2020,5.1122,12.8186,0.2669,5.2686
Belgium,BEL,2021,5.6181,11.9976,0.4181,4.6909
Belgium,BEL,2022,6.876,12.3526,0.2711,4.9358
Belgium,BEL,2023,7.3287697,15.676437,0.39227447,3.4755101
Brazil,BRA,1965,,,25.515,
Brazil,BRA,1966,,,27.906,
Brazil,BRA,1967,,,29.189,
Brazil,BRA,1968,,,30.55,
Brazil,BRA,1969,,,32.692,
Brazil,BRA,1970,,,39.801,0.5146915
Brazil,BRA,1971,,,43.199,0.63339525
Brazil,BRA,1972,,,50.681,0.7165702
Brazil,BRA,1973,,,57.89,0.7508004
Brazil,BRA,1974,,,65.679,0.7851518
Brazil,BRA,1975,,,72.287,0.86717755
Brazil,BRA,1976,,,82.913,0.86433774
Brazil,BRA,1977,,,93.48,1.1168455
Brazil,BRA,1978,,,102.746,1.3319441
Brazil,BRA,1979,,,116.58,1.7760195
Brazil,BRA,1980,,,128.907,1.8055083
Brazil,BRA,1981,,,130.765,1.8736229
Brazil,BRA,1982,,,141.132,2.1784744
Brazil,BRA,1983,,,151.475,2.9844549
Brazil,BRA,1984,,,166.593,2.8516788
Brazil,BRA,1985,,0,178.375,3.0671256
Brazil,BRA,1986,,0,182.419,3.1939325
Brazil,BRA,1987,,0,185.6,3.5656974
Brazil,BRA,1988,,0,199.093,3.339784
Brazil,BRA,1989,,0,204.69,3.4031622
Brazil,BRA,1990,0,0,206.708,3.8590624
Brazil,BRA,1991,0,0,217.782,3.9996126
Brazil,BRA,1992,0,0,223.343,4.929361
Brazil,BRA,1993,0,0,235.065,4.9839373
Brazil,BRA,1994,0,0,242.7051,5.3882236
Brazil,BRA,1995,0,0,253.9051,5.5937405
Brazil,BRA,1996,0,0.002,265.7358,6.75271
Brazil,BRA,1997,0,0.004,278.9725,7.378951
Brazil,BRA,1998,0,0.005,291.46918,7.505233
Brazil,BRA,1999,0,0.002,293.00003,8.376002
Brazil,BRA,2000,0,0.001,304.4033,7.855363
Brazil,BRA,2001,0,0.0349,267.876,9.022407
Brazil,BRA,2002,0,0.061,286.0922,10.270147
Brazil,BRA,2003,0,0.061,305.616,11.939463
Brazil,BRA,2004,0,0.061,320.7969,12.515056
Brazil,BRA,2005,0,0.0929,337.4568,13.643077
Brazil,BRA,2006,0,0.237,348.80545,14.845659
Brazil,BRA,2007,0,0.66278183,374.01514,18.063444
Brazil,BRA,2008,0,1.183,369.5564,19.786257
Brazil,BRA,2009,0,1.238,390.98807,22.875872
Brazil,BRA,2010,0,2.176558,403.28983,31.942375
Brazil,BRA,2011,0,2.704769,428.33292,32.62904
Brazil,BRA,2012,0.001615116,5.05,415.34216,35.76567
Brazil,BRA,2013,0.004793593,6.575863,390.992,40.971848
Brazil,BRA,2014,0.016081803,12.210252,373.43906,47.07918
Brazil,BRA,2015,0.05891741,21.625702,359.7428,49.88032
Brazil,BRA,2016,0.08526059,33.488873,380.91095,51.334698
Brazil,BRA,2017,0.8318134,42.373257,370.90646,52.912106
Brazil,BRA,2018,3.4614348,48.47514,388.97107,54.382233
Brazil,BRA,2019,6.654579,55.985622,397.87704,54.920876
Brazil,BRA,2020,10.748342,57.050705,396.3812,58.741848
Brazil,BRA,2021,16.752281,72.28597,362.81845,55.72423
Brazil,BRA,2022,30.126461,81.63157,427.11356,55.033215
Brazil,BRA,2023,51.4821,95.508934,428.6532,55.8327
Bulgaria,BGR,1965,,,2,
Bulgaria,BGR,1966,,,2.01,
Bulgaria,BGR,1967,,,2.022,
Bulgaria,BGR,1968,,,1.305,
Bulgaria,BGR,1969,,,1.839,
Bulgaria,BGR,1970,,,2.152,
Bulgaria,BGR,1971,,,2.17,
Bulgaria,BGR,1972,,,2.095,
Bulgaria,BGR,1973,,,2.57,
Bulgaria,BGR,1974,,,2.08,
Bulgaria,BGR,1975,,,2.453,
Bulgaria,BGR,1976,,,2.954,
Bulgaria,BGR,1977,,,3.529,
Bulgaria,BGR,1978,,,2.909,
Bulgaria,BGR,1979,,,3.311,
Bulgaria,BGR,1980,,,3.713,
Bulgaria,BGR,1981,,,3.618,
Bulgaria,BGR,1982,,,3.05,
Bulgaria,BGR,1983,,,3.353,
Bulgaria,BGR,1984,,,3.26,
Bulgaria,BGR,1985,,,2.237,
Bulgaria,BGR,1986,,,2.326,
Bulgaria,BGR,1987,,,2.537,
Bulgaria,BGR,1988,,,2.596,
Bulgaria,BGR,1989,,,2.691,
Bulgaria,BGR,1990,0,0,1.63,0
Bulgaria,BGR,1991,0,0,2.268,0
Bulgaria,BGR,1992,0,0,1.903,0
Bulgaria,BGR,1993,0,0,1.787,0
Bulgaria,BGR,1994,0,0,1.296,0
Bulgaria,BGR,1995,0,0,2.174,0
Bulgaria,BGR,1996,0,0,2.888,0
Bulgaria,BGR,1997,0,0,2.724,0
Bulgaria,BGR,1998,0,0,3.068,0
Bulgaria,BGR,1999,0,0,2.732,0
Bulgaria,BGR,2000,0,0,2.631,0
Bulgaria,BGR,2001,0,0,1.651,0
Bulgaria,BGR,2002,0,0,2.116,0
Bulgaria,BGR,2003,0,0,2.995,0
Bulgaria,BGR,2004,0,0.001,3.138811,0
Bulgaria,BGR,2005,0,0.004587,4.297428,0
Bulgaria,BGR,2006,0,0.020047,4.212974,0
Bulgaria,BGR,2007,0.00006,0.046802,2.829847,0
Bulgaria,BGR,2008,0.000167,0.121758,2.79271,0.015532
Bulgaria,BGR,2009,0.003267,0.237009,3.431712,0.007402
Bulgaria,BGR,2010,0.014865,0.681369,5.031341,0.035239
Bulgaria,BGR,2011,0.100862,0.861095,2.871581,0.055737
Bulgaria,BGR,2012,0.778696,1.220898,3.177636,0.065827
Bulgaria,BGR,2013,1.391987,1.373512,4.036138,0.111713
Bulgaria,BGR,2014,1.256651,1.330577,4.601629,0.200792
Bulgaria,BGR,2015,1.381661,1.451511,5.654542,0.270185
Bulgaria,BGR,2016,1.38799,1.42497,3.879842,0.353614
Bulgaria,BGR,2017,1.40297,1.504064,2.828103,0.395981
Bulgaria,BGR,2018,1.342788,1.318123,5.146578,1.572966
Bulgaria,BGR,2019,1.417286,1.316988,2.929499,1.820811
Bulgaria,BGR,2020,1.46872,1.477131,2.820398,1.699341
Bulgaria,BGR,2021,1.466598,1.433561,4.819205,2.588892
Bulgaria,BGR,2022,2.093838,1.499125,3.803279,2.243594
Bulgaria,BGR,2023,3.4297245,1.5839481,3.1302676,1.8885072
CIS (EI),,1965,0,0,81.434,0
CIS (EI),,1966,,,91.823,
CIS (EI),,1967,,,88.571,
CIS (EI),,1968,,,104.04,
CIS (EI),,1969,,,115.181,
CIS (EI),,1970,,,124.377,
CIS (EI),,1971,,,126.099,
CIS (EI),,1972,,,122.899,
CIS (EI),,1973,,,122.345,
CIS (EI),,1974,,,132.03,
CIS (EI),,1975,,,125.987,
CIS (EI),,1976,,,135.735,
CIS (EI),,1977,,,147.014,
CIS (EI),,1978,,,169.701,
CIS (EI),,1979,,,172.023,
CIS (EI),,1980,,,183.938,
CIS (EI),,1981,,,186.744,
CIS (EI),,1982,,,174.677,
CIS (EI),,1983,,,180.362,
CIS (EI),,1984,,,202.988,
CIS (EI),,1985,,,194.09212,
CIS (EI),,1986,,,195.20139,
CIS (EI),,1987,,,196.97798,
CIS (EI),,1988,,,204.91965,
CIS (EI),,1989,,,199.15674,
CIS (EI),,1990,0,0,211.2386,0.065
CIS (EI),,1991,0,0,211.4583,0.065
CIS (EI),,1992,0,0,216.0005,0.063
CIS (EI),,1993,0,0,222.579,0.06
CIS (EI),,1994,0,0,226.33,0.061
CIS (EI),,1995,0,0,220.3152,0.059
CIS (EI),,1996,0,0,198.816,0.057
CIS (EI),,1997,0,0,197.854,0.057
CIS (EI),,1998,0,0,198.338,0.058
CIS (EI),,1999,0,0,203.164,0.058
CIS (EI),,2000,0,0.0019,208.4302,0.0791
CIS (EI),,2001,0,0.0031,217.30629,0.1141
CIS (EI),,2002,0,0.0062,207.3237,0.1733
CIS (EI),,2003,0,0.0086,205.71356,0.3658
CIS (EI),,2004,0,0.008010101,225.78754,0.4498
CIS (EI),,2005,0,0.0078,223.52153,0.4513
CIS (EI),,2006,0,0.0088,222.01114,0.5077
CIS (EI),,2007,0,0.0105,227.40926,0.4985
CIS (EI),,2008,0,0.0081,207.66689,0.5219
CIS (EI),,2009,0.000007375,0.0112,218.31866,0.5574
CIS (EI),,2010,0.000240125,0.009786,216.83788,0.620914
CIS (EI),,2011,0.00182275,0.012539,212.74788,0.652208
CIS (EI),,2012,0.006337759,0.018116,213.0366,0.597849
CIS (EI),,2013,0.0188439,0.0211217,229.43721,0.634027
CIS (EI),,2014,0.17737725,0.1256712,221.1444,0.7334
CIS (EI),,2015,0.41103974,0.3290593,215.42581,0.681576
CIS (EI),,2016,0.6403929,0.5239033,235.8683,0.643359
CIS (EI),,2017,0.78623927,0.6069637,240.34909,0.7358222
CIS (EI),,2018,0.95261437,0.8290751,244.31325,0.7271844
CIS (EI),,2019,1.6847017,1.3551434,248.45114,0.7824661
CIS (EI),,2020,3.3986995,2.5006814,262.7033,1.2186058
CIS (EI),,2021,4.4073343,4.6706047,264.7783,1.4950585
CIS (EI),,2022,5.1932225,6.911701,248.2081,1.4971987
CIS (EI),,2023,5.9748135,8.801471,253.00185,1.502082
Canada,CAN,1965,,,118.088,
Canada,CAN,1966,,,131,
Canada,CAN,1967,,,133.924,
Canada,CAN,1968,,,136.2,
Canada,CAN,1969,,,150.638,
Canada,CAN,1970,,,158.137,
Canada,CAN,1971,,,162.461,
Canada,CAN,1972,,,181.639,
Canada,CAN,1973,,,194.654,
Canada,CAN,1974,,,210.667,
Canada,CAN,1975,,,202.47,0
Canada,CAN,1976,,,212.689,0.707
Canada,CAN,1977,,,220.147,1.069
Canada,CAN,1978,,,235.254,1.132
Canada,CAN,1979,,,244.121,1.345
Canada,CAN,1980,,,251.148,1.3
Canada,CAN,1981,,,266.015,1.898
Canada,CAN,1982,,,257.795,2.139
Canada,CAN,1983,,,265.952,2.085
Canada,CAN,1984,,,286.123,2.337
Canada,CAN,1985,,0.001,303.645,1.677
Canada,CAN,1986,,0.001,310.635,1.865
Canada,CAN,1987,,0.001,316.206,2.312
Canada,CAN,1988,,0.001,307.435,2.485
Canada,CAN,1989,,0.001,290.44974,3.477
Canada,CAN,1990,0,0.001919192,295.68332,3.954
Canada,CAN,1991,0,0.001919192,307.276,3.984
Canada,CAN,1992,0.002052632,0.059,315.17465,4.465
Canada,CAN,1993,0.002052632,0.059,322.2139,4.817
Canada,CAN,1994,0.002052632,0.059,327.8556,5.733
Canada,CAN,1995,0.003842105,0.059,334.05972,7.137866
Canada,CAN,1996,0.005894737,0.062,354.59207,7.528515
Canada,CAN,1997,0.006947368,0.062,348.67963,8.16822
Canada,CAN,1998,0.010105263,0.062,330.86993,8.987254
Canada,CAN,1999,0.013263158,0.162,345.0008,8.943149
Canada,CAN,2000,0.016421054,0.264,356.76007,8.917043
Canada,CAN,2001,0.019578947,0.329,331.52103,9.67215
Canada,CAN,2002,0.022736842,0.405,349.27463,10.046104
Canada,CAN,2003,0.022789475,0.69,336.13937,9.4172945
Canada,CAN,2004,0.014263158,0.945,338.39835,9.804526
Canada,CAN,2005,0.017,1.5674546,361.95575,9.155414
Canada,CAN,2006,0.021,2.4730656,352.8873,8.938046
Canada,CAN,2007,0.026,3.0072787,367.62146,8.991077
Canada,CAN,2008,0.035,3.7885141,377.48773,7.978966
Canada,CAN,2009,0.109,6.6416516,368.6874,8.942057
Canada,CAN,2010,0.25555557,8.724192,351.3848,10.297558
Canada,CAN,2011,0.5717152,10.188574,375.72372,10.213784
Canada,CAN,2012,0.88080704,11.311488,380.26715,10.913819
Canada,CAN,2013,1.4989899,11.145443,391.78888,11.03561
Canada,CAN,2014,2.120201,12.81707,382.50137,9.795245
Canada,CAN,2015,2.8949516,26.96639,382.19327,9.987179
Canada,CAN,2016,4.0323224,30.933117,385.43243,11.359523
Canada,CAN,2017,3.5737383,31.513615,394.58737,11.145218
Canada,CAN,2018,3.7969697,33.47136,385.89395,10.541605
Canada,CAN,2019,4.0797977,32.875572,381.77032,10.307284
Canada,CAN,2020,4.280405,35.76448,386.54474,10.010183
Canada,CAN,2021,6.0444436,37.29677,382.4294,10.178975
Canada,CAN,2022,7.0502844,38.37639,397.72525,9.123262
Canada,CAN,2023,7.641602,38.936295,364.1965,10.384484
Central America (EI),,1965,,,1.356,
Central America (EI),,1966,,,1.493,
Central America (EI),,1967,,,1.686,
Central America (EI),,1968,,,1.865,
Central America (EI),,1969,,,2.065,
Central America (EI),,1970,,,2.3407,
Central America (EI),,1971,0,0,2.3249,0.107
Central America (EI),,1972,0,0,2.4749,0.141
Central America (EI),,1973,0,0,2.6368,0.117
Central America (EI),,1974,0,0,2.9355,0.156
Central America (EI),,1975,0,0,2.7535,0.338
Central America (EI),,1976,0,0,2.9213,0.724
Central America (EI),,1977,0,0,2.9274,0.699
Central America (EI),,1978,0,0,3.9839,0.752
Central America (EI),,1979,0,0,4.8552,0.642
Central America (EI),,1980,0,0,5.5565,0.68210524
Central America (EI),,1981,0,0,5.7702,1.1091052
Central America (EI),,1982,0,0,5.5823,1.1981052
Central America (EI),,1983,0,0,6.1957,1.0261053
Central America (EI),,1984,0,0,6.9695,1.2371053
Central America (EI),,1985,0,0,7.97932,0.93699
Central America (EI),,1986,0,0,9.32351,0.86075
Central America (EI),,1987,0,0,9.683975,0.910516
Central America (EI),,1988,0,0,10.314301,0.883962
Central America (EI),,1989,0,0,11.134195,1.171867
Central America (EI),,1990,0,0,11.642524,1.2207556
Central America (EI),,1991,0,0,11.327269,1.3350639
Central America (EI),,1992,0,0,10.786794,1.8216531
Central America (EI),,1993,0,0,12.02355,1.72201
Central America (EI),,1994,0,0,11.615682,1.6930572
Central America (EI),,1995,0,0,11.462188,1.7508389
Central America (EI),,1996,0,0.022590363,13.225812,1.7394253
Central America (EI),,1997,0,0.07571247,12.765683,1.8508323
Central America (EI),,1998,0,0.06420843,12.849074,1.6143209
Central America (EI),,1999,0,0.09965608,14.995346,2.4137015
Central America (EI),,2000,0,0.17497908,15.36546,2.8056178
Central America (EI),,2001,0,0.1794242,13.711556,3.053275
Central America (EI),,2002,0,0.25431436,14.461675,3.326333
Central America (EI),,2003,0,0.23022385,15.09187,3.5462368
Central America (EI),,2004,0,0.25543404,16.035534,3.7201746
Central America (EI),,2005,0.000544388,0.20231311,17.165888,4.018037
Central America (EI),,2006,0.000647665,0.27216262,17.985403,4.3257513
Central America (EI),,2007,0.000657647,0.2403967,17.931458,4.7871113
Central America (EI),,2008,0.00066069,0.1980772,20.063591,4.950512
Central America (EI),,2009,0.00073434,0.42138657,18.846294,5.332244
Central America (EI),,2010,0.001016093,0.5218728,21.29564,5.8775225
Central America (EI),,2011,0.002763065,0.7414571,20.971743,6.0416555
Central America (EI),,2012,0.003699224,1.1307395,22.436157,6.7914624
Central America (EI),,2013,0.008117929,1.358014,21.882591,7.3476653
Central America (EI),,2014,0.027093828,2.09536,21.564657,7.7964163
Central America (EI),,2015,0.6193744,3.135376,22.508923,8.007268
Central America (EI),,2016,1.2095444,3.2997935,22.77873,8.675935
Central America (EI),,2017,1.502031,3.2116377,27.113485,8.383115
Central America (EI),,2018,1.8502003,4.437374,26.841684,8.987174
Central America (EI),,2019,2.2799227,4.4012604,21.584106,10.161045
Central America (EI),,2020,2.6554115,3.6292615,26.934862,9.881375
Central America (EI),,2021,3.1221504,3.9908788,29.845736,10.196074
Central America (EI),,2022,3.169172,3.6460645,31.432156,9.7545805
Central America (EI),,2023,3.3198547,4.301052,25.369589,9.672309
Chile,CHL,1965,,,3.954,
Chile,CHL,1966,,,4.168,
Chile,CHL,1967,,,4.255,
Chile,CHL,1968,,,3.565,
Chile,CHL,1969,,,4.024,
Chile,CHL,1970,,,4.307,
Chile,CHL,1971,,,4.809,0.066
Chile,CHL,1972,,,5.73,0.057
Chile,CHL,1973,,,5.595,0.051
Chile,CHL,1974,,,6.364,0.046
Chile,CHL,1975,,,6.388,0.051
Chile,CHL,1976,,,6.599,0.073
Chile,CHL,1977,,,6.969,0.08
Chile,CHL,1978,,,7.251,0.091
Chile,CHL,1979,,,7.448,0.094
Chile,CHL,1980,,,7.871,0.105
Chile,CHL,1981,,,8.15,0.11
Chile,CHL,1982,,,8.914,0.137
Chile,CHL,1983,,,9.613,0.208
Chile,CHL,1984,,,9.975,0.201
Chile,CHL,1985,,,11.07,0.195
Chile,CHL,1986,,,11.83,0.28
Chile,CHL,1987,,,12.823,0.271
Chile,CHL,1988,,,12.558,0.327
Chile,CHL,1989,,,10.543,0.321
Chile,CHL,1990,0,0,8.941428,0.963
Chile,CHL,1991,0,0,13.135654,1.033
Chile,CHL,1992,0,0,16.74015,1.743
Chile,CHL,1993,0,0,17.217321,1.75
Chile,CHL,1994,0,0,16.985472,1.786
Chile,CHL,1995,0,0,18.413738,1.879
Chile,CHL,1996,0,0,16.873468,1.738
Chile,CHL,1997,0,0,18.943148,1.743
Chile,CHL,1998,0,0,15.937255,1.161
Chile,CHL,1999,0,0,13.577,1.45
Chile,CHL,2000,0,0,19.081,1.375
Chile,CHL,2001,0,0.007,21.68,1.683
Chile,CHL,2002,0,0.007,23.187,1.781
Chile,CHL,2003,0,0.007,22.603,1.695
Chile,CHL,2004,0,0.005,20.969337,2.031
Chile,CHL,2005,0,0.007,25.5755,1.79
Chile,CHL,2006,0,0.007,28.21505,1.431
Chile,CHL,2007,0,0.0112,22.33486,2.696
Chile,CHL,2008,0,0.03812314,24.266146,3.5882213
Chile,CHL,2009,0,0.07901422,25.17931,3.391682
Chile,CHL,2010,0,0.325326,21.759474,3.4124773
Chile,CHL,2011,0,0.33759564,20.510006,4.314426
Chile,CHL,2012,0.00034039,0.40838745,20.162024,5.9831734
Chile,CHL,2013,0.00675656,0.5450756,19.907211,6.896006
Chile,CHL,2014,0.458713,1.4431201,23.045078,4.989873
Chile,CHL,2015,1.3601003,2.114648,23.621508,5.5661297
Chile,CHL,2016,2.5502636,2.4518394,19.690727,6.722216
Chile,CHL,2017,3.8959484,3.6255593,21.325731,7.4493103
Chile,CHL,2018,5.118721,3.5878947,23.36677,9.157252
Chile,CHL,2019,6.300226,4.895221,21.440327,7.931265
Chile,CHL,2020,7.6148434,5.6023026,21.720932,7.151853
Chile,CHL,2021,10.750199,7.628098,18.072273,6.57354
Chile,CHL,2022,15.713686,8.89331,20.387756,6.0717387
Chile,CHL,2023,18.1777,9.750718,24.029747,6.0270143
China,CHN,1965,,,22.097,
China,CHN,1966,,,22.485907,
China,CHN,1967,,,19.383488,
China,CHN,1968,,,22.870396,
China,CHN,1969,,,23.259302,
China,CHN,1970,,,24.037117,
China,CHN,1971,0,0,29.075233,0
China,CHN,1972,0,0,32.951046,0
China,CHN,1973,0,0,36.82686,0
China,CHN,1974,0,0,41.674942,0
China,CHN,1975,0,0,43.610638,0
China,CHN,1976,0,0,44.194,0
China,CHN,1977,0,0,46.134117,0
China,CHN,1978,0,0,43.22615,0
China,CHN,1979,0,0,48.555946,0
China,CHN,1980,0,0,58.221176,0
China,CHN,1981,0,0,65.51318,0
China,CHN,1982,0,0,74.41386,0
China,CHN,1983,0,0,86.41695,0
China,CHN,1984,0,0,86.8147,0
China,CHN,1985,0,0,92.38756,0
China,CHN,1986,0,0,94.548645,0
China,CHN,1987,0,0,100.02428,0
China,CHN,1988,0,0,109.16802,0
China,CHN,1989,0,0,118.40898,0
China,CHN,1990,0.002,0.002020202,126.74397,0.064
China,CHN,1991,0.002,0.009090909,124.68895,0.064
China,CHN,1992,0.003,0.13131313,130.68608,0.113
China,CHN,1993,0.004,0.21212122,151.84616,0.117
China,CHN,1994,0.005,0.3838384,167.42897,0.46
China,CHN,1995,0.007,0.61616164,190.58,3.014
China,CHN,1996,0.009,0.093939394,187.97,1.533
China,CHN,1997,0.011,0.1979798,195.98,2.722
China,CHN,1998,0.014,0.35555556,198.89,2.48
China,CHN,1999,0.017,0.4737374,196.58,2.52
China,CHN,2000,0.022,0.589899,222.41,2.537
China,CHN,2001,0.031,0.7191919,277.43,2.554
China,CHN,2002,0.048,0.83737373,287.97,2.546
China,CHN,2003,0.064,0.9969697,283.68,2.536
China,CHN,2004,0.076,1.2777778,353.544,2.528
China,CHN,2005,0.084,1.9460607,397.017,5.322
China,CHN,2006,0.095,3.7118182,435.786,7.133
China,CHN,2007,0.114,5.479293,485.264,9.863
